624922,8236,0.001407,0.032558,0.013169,1.083218,1011.000000,23.254717
2788472,12770,0.032678,0.100310,0.004576,1.124795,99.000000,52.379414
2838440,14814,0.025933,0.092729,0.005216,0.980361,11.000000,49.168663
2728507,13503,0.035969,0.108578,0.004946,0.984103,19.000000,59.696095
2812654,14735,0.024639,0.098273,0.005235,1.022328,23.000000,48.690464
2828985,18907,0.026918,0.093447,0.006681,1.052963,52.000000,86.024551
624922,8236,0.001407,0.032558,0.013169,1.083218,1011.000000,23.254717
2788472,12770,0.032678,0.100310,0.004576,1.124795,99.000000,52.379414
2838440,14814,0.025933,0.092729,0.005216,0.980361,11.000000,49.168663
2728507,13503,0.035969,0.108578,0.004946,0.984103,19.000000,59.696095
2812654,14735,0.024639,0.098273,0.005235,1.022328,23.000000,48.690464
2828985,18907,0.026918,0.093447,0.006681,1.052963,52.000000,86.024551
2828510,14641,0.025049,0.096089,0.005169,0.988285,25.000000,51.423782
2733444,15372,0.031182,0.100423,0.005619,1.018760,31.000000,57.617268
2714323,11582,0.037160,0.118515,0.004265,0.992662,23.000000,62.372379
2545392,9924,0.021837,0.074076,0.003895,1.057175,15.000000,74.211044
1322016,13017,0.002428,0.034391,0.009841,1.005119,709.000000,16.947371
6406567,9649,0.001242,0.033632,0.001505,1.010552,21.000000,27.110533
2748715,11428,0.038915,0.113232,0.004147,1.178970,35.000000,57.779102
5873684,10180,0.004396,0.039109,0.001732,1.005867,25.000000,10.254398
2357907,9271,0.030633,0.110350,0.003928,0.977024,57.000000,57.051590
2539917,24886,0.028535,0.084534,0.009778,0.931222,28.000000,75.993950
2769982,12654,0.030501,0.097970,0.004565,0.882324,102.000000,53.323463
2833391,11894,0.040528,0.120227,0.004196,0.983180,5.000000,55.424591
2757197,32320,0.031306,0.091154,0.011720,0.824891,11.000000,87.504036
2787210,11617,0.019530,0.088795,0.004165,0.933868,104.000000,51.237610
2779124,11948,0.037278,0.111300,0.004297,0.938160,95.000000,58.747803
2787670,11510,0.037335,0.120635,0.004125,0.983505,24.000000,56.621304
2741106,12224,0.046115,0.117801,0.004455,1.013808,41.000000,76.536469
2508646,47732,0.033808,0.095526,0.019024,1.020307,55.000000,117.369629
2754665,13943,0.035766,0.109104,0.005059,0.993763,14.000000,57.529034
2782018,12100,0.043591,0.122970,0.004347,1.002084,47.000000,67.618523
2817359,11406,0.040755,0.120289,0.004045,1.000000,12.000000,56.056538
803909,8636,0.001390,0.030244,0.010717,0.727679,1016.000000,32.234871
6373637,9677,0.001542,0.035159,0.001517,1.010226,22.000000,17.450245
2736449,11197,0.038025,0.115621,0.004087,1.004224,46.000000,77.786919
445712,7920,0.001423,0.032885,0.017747,2.169070,1069.000000,28.322920
2733069,12016,0.043615,0.121076,0.004394,0.988071,44.000000,76.757248
5916662,9303,0.001550,0.034093,0.001571,1.005850,22.000000,20.088394
2767377,12506,0.027425,0.098144,0.004517,0.858230,97.000000,51.888111
2809537,11236,0.039998,0.117433,0.003997,0.977585,18.000000,55.951511
441245,10641,0.028368,0.093797,0.024102,1.540373,594.000000,119.103149
448774,7681,0.001151,0.030331,0.017102,0.783932,1087.000000,29.933065
2843852,15030,0.023510,0.097278,0.005282,0.995363,13.000000,50.180016
2800468,15475,0.032314,0.096665,0.005521,0.998377,9.000000,48.807529
2773795,11553,0.041473,0.113170,0.004163,1.106260,63.000000,55.500183
2717602,11794,0.043468,0.120111,0.004337,0.989017,23.000000,62.510300
2740463,12694,0.054866,0.117671,0.004629,0.992208,44.000000,77.137543
2478506,16255,0.025742,0.073189,0.006556,1.004862,33.000000,74.984894
2765428,11432,0.036997,0.108774,0.004132,1.155191,79.000000,60.483921
2749328,11594,0.033158,0.111000,0.004214,1.110992,44.000000,58.640499
2793991,10928,0.034785,0.111406,0.003908,0.979947,41.000000,79.034462
2547492,23018,0.025826,0.084548,0.009029,1.004764,37.000000,76.033981
2781662,12161,0.046264,0.123532,0.004370,1.007853,11.000000,56.568356
2824591,11586,0.038308,0.119851,0.004100,0.987186,19.000000,55.130497
2783403,11540,0.036947,0.111348,0.004143,0.869725,40.000000,53.188015
2729367,13410,0.033217,0.109306,0.004908,1.039083,22.000000,59.459026
6257852,11258,0.012069,0.069990,0.001797,1.011339,28.000000,16.662304
2503598,20358,0.024141,0.080855,0.008128,1.000000,52.000000,74.850845
2815946,11101,0.033165,0.116523,0.003937,1.004663,20.000000,55.009594
2808205,12162,0.045256,0.119367,0.004329,0.989203,25.000000,68.661568
2735604,11735,0.037762,0.116606,0.004284,0.973237,19.000000,58.908031
2570813,23099,0.026324,0.083476,0.008983,1.053236,35.000000,75.438011
2733877,13619,0.038222,0.108032,0.004979,0.904235,55.000000,77.954277
2768332,24131,0.034972,0.102364,0.008714,0.993467,75.000000,93.633896
2779776,12128,0.038174,0.122046,0.004360,0.990693,9.000000,61.151516
1024369,8627,0.002064,0.033809,0.008413,0.684702,916.000000,15.966504
2760171,13984,0.034285,0.105710,0.005064,0.985648,18.000000,57.564739
2780203,11623,0.025566,0.089805,0.004178,0.848527,91.000000,51.689384
2820973,11088,0.037964,0.112649,0.003928,1.031796,66.000000,79.850372
2661016,32278,0.039334,0.093242,0.012128,1.015448,88.000000,93.938988
2772684,11571,0.044523,0.121177,0.004171,0.979424,15.000000,60.518585
2529049,26713,0.029414,0.091496,0.010548,0.963039,56.000000,77.125984
2774740,11691,0.044802,0.119789,0.004211,1.002082,13.000000,61.182713
2830603,11562,0.037611,0.118281,0.004081,0.993846,20.000000,55.343349
2781475,11615,0.044105,0.120462,0.004173,1.001044,11.000000,61.082630
1566462,12929,0.001512,0.033541,0.008236,1.023455,629.000000,17.345861
818682,8437,0.001259,0.031544,0.010298,1.164551,991.000000,16.997721
2759546,11672,0.041111,0.121247,0.004226,0.996860,14.000000,62.117107
2804635,11716,0.039356,0.120451,0.004175,0.990166,31.000000,55.221378
1342434,12378,0.001363,0.033799,0.009216,0.890271,727.000000,15.781393
2720783,30138,0.032881,0.097975,0.011073,1.000000,67.000000,93.522179
2366672,12874,0.014655,0.062510,0.005437,1.030509,19.000000,71.629929
1668560,16868,0.023608,0.081231,0.010106,0.724224,309.000000,64.389801
2755280,11825,0.039877,0.113478,0.004289,1.112964,59.000000,57.863197
2749955,14201,0.034978,0.111480,0.005160,1.003671,33.000000,58.119354
2761958,11325,0.042335,0.119347,0.004097,0.980463,33.000000,59.130833
2741509,11717,0.037395,0.111922,0.004271,0.947235,52.000000,58.335876
1972784,13357,0.001886,0.032272,0.006743,1.010215,668.000000,18.003613
2738133,15560,0.035704,0.102571,0.005679,1.007784,21.000000,57.497456
2749877,11626,0.042328,0.110076,0.004222,1.165422,29.000000,58.179085
2743988,14122,0.033800,0.106920,0.005144,1.003117,3.000000,58.714756
979206,12850,0.002373,0.033355,0.013108,1.004751,722.000000,21.468775
2743891,11526,0.042557,0.114426,0.004198,1.058386,76.000000,56.690971
2831678,14993,0.026781,0.090554,0.005293,0.982304,16.000000,49.080723
2714549,11565,0.045082,0.119165,0.004258,0.989501,34.000000,61.364952
2780576,11494,0.043166,0.118057,0.004131,0.985059,43.000000,59.279972
2757494,14391,0.036655,0.107895,0.005215,0.991255,16.000000,69.828850
2693147,27130,0.033084,0.094577,0.010070,0.827128,42.000000,85.169899
2837804,16087,0.029337,0.096155,0.005667,0.910043,34.000000,85.333420
2713617,11657,0.039234,0.120028,0.004293,1.007983,12.000000,61.969254
2756975,11694,0.036093,0.108983,0.004238,0.882490,30.000000,61.444069
2808243,15439,0.025736,0.097758,0.005495,1.014512,18.000000,47.612923
2735799,14983,0.031374,0.101382,0.005474,1.003627,34.000000,56.724754
2732668,13669,0.034028,0.110215,0.004998,1.003646,20.000000,59.525841
764874,8450,0.001666,0.033377,0.011008,1.965665,990.000000,19.421541
2758398,13877,0.037611,0.108350,0.005028,0.891108,28.000000,79.475990
2575000,11572,0.025919,0.081624,0.004491,1.051512,26.000000,74.989876
2836787,15519,0.027738,0.097891,0.005467,1.004444,4.000000,50.725628
2831036,11304,0.037433,0.120741,0.003990,1.011375,9.000000,55.902233
719025,11223,0.017281,0.080795,0.015591,0.325356,713.000000,76.760460
2531311,16964,0.001877,0.035907,0.006697,1.005501,35.000000,10.647577
358228,7399,0.001632,0.031180,0.020635,1.444511,1113.000000,32.713177
5921629,9239,0.001136,0.032774,0.001559,1.006213,22.000000,24.975584
2777095,11725,0.039452,0.119974,0.004220,1.000519,12.000000,62.303055
2830471,15716,0.032226,0.095705,0.005549,0.980000,26.000000,48.971592
2759949,11784,0.036975,0.120997,0.004266,0.984037,15.000000,63.017029
2713726,11521,0.039856,0.118612,0.004243,0.990576,6.000000,62.368721
2779819,14978,0.040214,0.110186,0.005385,1.061709,42.000000,79.158325
624922,8236,0.001407,0.032558,0.013169,1.083218,1011.000000,23.254717
